# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
27,Flop,0,-290,290,CHECK,0,"['Ah', '2d']","['5h', 'Ad']","['5d', '8d', 'As']",,,100,100
27,Turn,1,-290,290,CHECK,0,"['Ah', '2d']","['5h', 'Ad']","['5d', '8d', 'As', '6d']",,,100,100
27,Turn,0,-290,290,CHECK,0,"['Ah', '2d']","['5h', 'Ad']","['5d', '8d', 'As', '6d']",,,100,100
27,River,1,-290,290,CHECK,0,"['Ah', '2d']","['5h', 'Ad']","['5d', '8d', 'As', '6d', '6h']",,,100,100
27,River,0,-290,290,CHECK,0,"['Ah', '2d']","['5h', 'Ad']","['5d', '8d', 'As', '6d', '6h']",,,100,100
28,Pre-Flop,0,-290,290,RAISE,98,"['5d', '4s']","['2h', '3h']","['6d', '5h']",,,1,1
28,Pre-Flop,1,-290,290,DISCARD,0,"['5d', '4s']","['2h', '3h']","['6d', '5h']",,,2,2
28,Pre-Flop,1,-290,290,FOLD,0,"['5d', '4s']","['3d', '3h']","['6d', '5h']",,2h,2,2
29,Pre-Flop,1,-288,288,RAISE,2,"['4h', '3s']","['7d', '7s']","['Ad', '2d']",,,1,1
29,Pre-Flop,0,-288,288,RAISE,96,"['4h', '3s']","['7d', '7s']","['Ad', '2d']",,,2,2
29,Pre-Flop,1,-288,288,CALL,0,"['4h', '3s']","['7d', '7s']","['Ad', '2d']",,,4,4
29,Flop,1,-288,288,CHECK,0,"['4h', '3s']","['7d', '7s']","['Ad', '2d', '9d']",,,100,100
29,Flop,0,-288,288,CHECK,0,"['4h', '3s']","['7d', '7s']","['Ad', '2d', '9d']",,,100,100
29,Turn,1,-288,288,CHECK,0,"['4h', '3s']","['7d', '7s']","['Ad', '2d', '9d', '2h']",,,100,100
29,Turn,0,-288,288,CHECK,0,"['4h', '3s']","['7d', '7s']","['Ad', '2d', '9d', '2h']",,,100,100
29,River,1,-288,288,CHECK,0,"['4h', '3s']","['7d', '7s']","['Ad', '2d', '9d', '2h', '2s']",,,100,100
29,River,0,-288,288,CHECK,0,"['4h', '3s']","['7d', '7s']","['Ad', '2d', '9d', '2h', '2s']",,,100,100
30,Pre-Flop,0,-388,388,RAISE,98,"['4s', '9s']","['6h', '3h']","['3s', '9d']",,,1,1
30,Pre-Flop,1,-388,388,DISCARD,0,"['4s', '9s']","['6h', '3h']","['3s', '9d']",,,2,2
30,Pre-Flop,1,-388,388,CALL,0,"['4s', '9s']","['6h', '6d']","['3s', '9d']",,3h,2,2
30,Flop,0,-388,388,CHECK,0,"['4s', '9s']","['6h', '6d']","['3s', '9d', '7d']",,3h,100,100
30,Flop,1,-388,388,CHECK,0,"['4s', '9s']","['6h', '6d']","['3s', '9d', '7d']",,3h,100,100
30,Turn,0,-388,388,CHECK,0,"['4s', '9s']","['6h', '6d']","['3s', '9d', '7d', '6s']",,3h,100,100
30,Turn,1,-388,388,CHECK,0,"['4s', '9s']","['6h', '6d']","['3s', '9d', '7d', '6s']",,3h,100,100
30,River,0,-388,388,CHECK,0,"['4s', '9s']","['6h', '6d']","['3s', '9d', '7d', '6s', '2s']",,3h,100,100
30,River,1,-388,388,CHECK,0,"['4s', '9s']","['6h', '6d']","['3s', '9d', '7d', '6s', '2s']",,3h,100,100
31,Pre-Flop,1,-288,288,CALL,0,"['2h', '4d']","['4h', '3h']","['6s', '2s']",,,1,1
31,Pre-Flop,0,-288,288,RAISE,98,"['2h', '4d']","['4h', '3h']","['6s', '2s']",,,2,2
31,Pre-Flop,1,-288,288,CALL,0,"['2h', '4d']","['4h', '3h']","['6s', '2s']",,,2,2
31,Flop,1,-288,288,CHECK,0,"['2h', '4d']","['4h', '3h']","['6s', '2s', 'Ah']",,,100,100
31,Flop,0,-288,288,CHECK,0,"['2h', '4d']","['4h', '3h']","['6s', '2s', 'Ah']",,,100,100
31,Turn,1,-288,288,CHECK,0,"['2h', '4d']","['4h', '3h']","['6s', '2s', 'Ah', '5s']",,,100,100
31,Turn,0,-288,288,CHECK,0,"['2h', '4d']","['4h', '3h']","['6s', '2s', 'Ah', '5s']",,,100,100
31,River,1,-288,288,CHECK,0,"['2h', '4d']","['4h', '3h']","['6s', '2s', 'Ah', '5s', '9s']",,,100,100
31,River,0,-288,288,CHECK,0,"['2h', '4d']","['4h', '3h']","['6s', '2s', 'Ah', '5s', '9s']",,,100,100
32,Pre-Flop,0,-388,388,RAISE,98,"['9d', '7d']","['6d', '2d']","['Ah', '9h']",,,1,1
32,Pre-Flop,1,-388,388,DISCARD,0,"['9d', '7d']","['6d', '2d']","['Ah', '9h']",,,2,2
32,Pre-Flop,1,-388,388,FOLD,0,"['9d', '7d']","['6d', '3d']","['Ah', '9h']",,2d,2,2
33,Pre-Flop,1,-386,386,RAISE,2,"['5h', '5s']","['8d', 'Ah']","['4h', '6h']",,,1,1
33,Pre-Flop,0,-386,386,RAISE,96,"['5h', '5s']","['8d', 'Ah']","['4h', '6h']",,,2,2
33,Pre-Flop,1,-386,386,CALL,0,"['5h', '5s']","['8d', 'Ah']","['4h', '6h']",,,4,4
33,Flop,1,-386,386,CHECK,0,"['5h', '5s']","['8d', 'Ah']","['4h', '6h', '9s']",,,100,100
33,Flop,0,-386,386,CHECK,0,"['5h', '5s']","['8d', 'Ah']","['4h', '6h', '9s']",,,100,100
33,Turn,1,-386,386,CHECK,0,"['5h', '5s']","['8d', 'Ah']","['4h', '6h', '9s', '4s']",,,100,100
33,Turn,0,-386,386,CHECK,0,"['5h', '5s']","['8d', 'Ah']","['4h', '6h', '9s', '4s']",,,100,100
33,River,1,-386,386,CHECK,0,"['5h', '5s']","['8d', 'Ah']","['4h', '6h', '9s', '4s', 'As']",,,100,100
33,River,0,-386,386,CHECK,0,"['5h', '5s']","['8d', 'Ah']","['4h', '6h', '9s', '4s', 'As']",,,100,100
34,Pre-Flop,0,-486,486,RAISE,98,"['7h', '3d']","['3s', '3h']","['5s', '2h']",,,1,1
34,Pre-Flop,1,-486,486,DISCARD,0,"['7h', '3d']","['3s', '3h']","['5s', '2h']",,,2,2
34,Pre-Flop,1,-486,486,FOLD,0,"['7h', '3d']","['3s', '6d']","['5s', '2h']",,3h,2,2
35,Pre-Flop,1,-484,484,CALL,0,"['8h', '7s']","['8d', '5h']","['3d', '8s']",,,1,1
35,Pre-Flop,0,-484,484,RAISE,98,"['8h', '7s']","['8d', '5h']","['3d', '8s']",,,2,2
35,Pre-Flop,1,-484,484,CALL,0,"['8h', '7s']","['8d', '5h']","['3d', '8s']",,,2,2
35,Flop,1,-484,484,CHECK,0,"['8h', '7s']","['8d', '5h']","['3d', '8s', '5d']",,,100,100
35,Flop,0,-484,484,CHECK,0,"['8h', '7s']","['8d', '5h']","['3d', '8s', '5d']",,,100,100
35,Turn,1,-484,484,CHECK,0,"['8h', '7s']","['8d', '5h']","['3d', '8s', '5d', '6d']",,,100,100
35,Turn,0,-484,484,CHECK,0,"['8h', '7s']","['8d', '5h']","['3d', '8s', '5d', '6d']",,,100,100
35,River,1,-484,484,CHECK,0,"['8h', '7s']","['8d', '5h']","['3d', '8s', '5d', '6d', '9d']",,,100,100
35,River,0,-484,484,CHECK,0,"['8h', '7s']","['8d', '5h']","['3d', '8s', '5d', '6d', '9d']",,,100,100
36,Pre-Flop,0,-584,584,RAISE,98,"['5h', '8d']","['2h', '3s']","['5s', '9d']",,,1,1
36,Pre-Flop,1,-584,584,DISCARD,0,"['5h', '8d']","['2h', '3s']","['5s', '9d']",,,2,2
36,Pre-Flop,1,-584,584,FOLD,0,"['5h', '8d']","['4d', '3s']","['5s', '9d']",,2h,2,2
37,Pre-Flop,1,-582,582,CALL,0,"['Ad', '4h']","['5d', '3d']","['6h', '2h']",,,1,1
37,Pre-Flop,0,-582,582,RAISE,98,"['Ad', '4h']","['5d', '3d']","['6h', '2h']",,,2,2
37,Pre-Flop,1,-582,582,DISCARD,0,"['Ad', '4h']","['5d', '3d']","['6h', '2h']",,,2,2
37,Pre-Flop,1,-582,582,CALL,0,"['Ad', '4h']","['5d', '6d']","['6h', '2h']",,3d,2,2
37,Flop,1,-582,582,CHECK,0,"['Ad', '4h']","['5d', '6d']","['6h', '2h', '2d']",,3d,100,100
37,Flop,0,-582,582,CHECK,0,"['Ad', '4h']","['5d', '6d']","['6h', '2h', '2d']",,3d,100,100
37,Turn,1,-582,582,CHECK,0,"['Ad', '4h']","['5d', '6d']","['6h', '2h', '2d', '9h']",,3d,100,100
37,Turn,0,-582,582,CHECK,0,"['Ad', '4h']","['5d', '6d']","['6h', '2h', '2d', '9h']",,3d,100,100
37,River,1,-582,582,CHECK,0,"['Ad', '4h']","['5d', '6d']","['6h', '2h', '2d', '9h', '9s']",,3d,100,100
37,River,0,-582,582,CHECK,0,"['Ad', '4h']","['5d', '6d']","['6h', '2h', '2d', '9h', '9s']",,3d,100,100
38,Pre-Flop,0,-682,682,RAISE,98,"['6s', '3h']","['3d', '5h']","['6d', '3s']",,,1,1
38,Pre-Flop,1,-682,682,DISCARD,0,"['6s', '3h']","['3d', '5h']","['6d', '3s']",,,2,2
38,Pre-Flop,1,-682,682,CALL,0,"['6s', '3h']","['Ah', '5h']","['6d', '3s']",,3d,2,2
38,Flop,0,-682,682,CHECK,0,"['6s', '3h']","['Ah', '5h']","['6d', '3s', 'As']",,3d,100,100
38,Flop,1,-682,682,CHECK,0,"['6s', '3h']","['Ah', '5h']","['6d', '3s', 'As']",,3d,100,100
38,Turn,0,-682,682,CHECK,0,"['6s', '3h']","['Ah', '5h']","['6d', '3s', 'As', '4h']",,3d,100,100
38,Turn,1,-682,682,CHECK,0,"['6s', '3h']","['Ah', '5h']","['6d', '3s', 'As', '4h']",,3d,100,100
38,River,0,-682,682,CHECK,0,"['6s', '3h']","['Ah', '5h']","['6d', '3s', 'As', '4h', '2d']",,3d,100,100
38,River,1,-682,682,CHECK,0,"['6s', '3h']","['Ah', '5h']","['6d', '3s', 'As', '4h', '2d']",,3d,100,100
39,Pre-Flop,1,-782,782,CALL,0,"['9s', '2d']","['4s', '9d']","['8s', '6h']",,,1,1
39,Pre-Flop,0,-782,782,RAISE,98,"['9s', '2d']","['4s', '9d']","['8s', '6h']",,,2,2
39,Pre-Flop,1,-782,782,DISCARD,0,"['9s', '2d']","['4s', '9d']","['8s', '6h']",,,2,2
39,Pre-Flop,1,-782,782,FOLD,0,"['9s', '2d']","['4s', '8d']","['8s', '6h']",,9d,2,2
40,Pre-Flop,0,-780,780,RAISE,98,"['7h', '6h']","['5h', 'As']","['3d', '8h']",,,1,1
40,Pre-Flop,1,-780,780,DISCARD,0,"['7h', '6h']","['5h', 'As']","['3d', '8h']",,,2,2
40,Pre-Flop,1,-780,780,CALL,0,"['7h', '6h']","['2s', 'As']","['3d', '8h']",,5h,2,2
40,Flop,0,-780,780,CHECK,0,"['7h', '6h']","['2s', 'As']","['3d', '8h', '9h']",,5h,100,100
40,Flop,1,-780,780,CHECK,0,"['7h', '6h']","['2s', 'As']","['3d', '8h', '9h']",,5h,100,100
40,Turn,0,-780,780,CHECK,0,"['7h', '6h']","['2s', 'As']","['3d', '8h', '9h', '4s']",,5h,100,100
40,Turn,1,-780,780,CHECK,0,"['7h', '6h']","['2s', 'As']","['3d', '8h', '9h', '4s']",,5h,100,100
40,River,0,-780,780,CHECK,0,"['7h', '6h']","['2s', 'As']","['3d', '8h', '9h', '4s', '7s']",,5h,100,100
40,River,1,-780,780,CHECK,0,"['7h', '6h']","['2s', 'As']","['3d', '8h', '9h', '4s', '7s']",,5h,100,100
41,Pre-Flop,1,-680,680,CALL,0,"['3h', '6s']","['As', '3s']","['5d', '7s']",,,1,1
41,Pre-Flop,0,-680,680,RAISE,98,"['3h', '6s']","['As', '3s']","['5d', '7s']",,,2,2
41,Pre-Flop,1,-680,680,CALL,0,"['3h', '6s']","['As', '3s']","['5d', '7s']",,,2,2
41,Flop,1,-680,680,CHECK,0,"['3h', '6s']","['As', '3s']","['5d', '7s', '8d']",,,100,100
41,Flop,0,-680,680,CHECK,0,"['3h', '6s']","['As', '3s']","['5d', '7s', '8d']",,,100,100
41,Turn,1,-680,680,CHECK,0,"['3h', '6s']","['As', '3s']","['5d', '7s', '8d', 'Ah']",,,100,100
41,Turn,0,-680,680,CHECK,0,"['3h', '6s']","['As', '3s']","['5d', '7s', '8d', 'Ah']",,,100,100
41,River,1,-680,680,CHECK,0,"['3h', '6s']","['As', '3s']","['5d', '7s', '8d', 'Ah', '4h']",,,100,100
41,River,0,-680,680,CHECK,0,"['3h', '6s']","['As', '3s']","['5d', '7s', '8d', 'Ah', '4h']",,,100,100
42,Pre-Flop,0,-580,580,RAISE,98,"['9h', '5d']","['5s', '8d']","['Ad', '3d']",,,1,1
42,Pre-Flop,1,-580,580,CALL,0,"['9h', '5d']","['5s', '8d']","['Ad', '3d']",,,2,2
42,Flop,0,-580,580,CHECK,0,"['9h', '5d']","['5s', '8d']","['Ad', '3d', '8h']",,,100,100
42,Flop,1,-580,580,CHECK,0,"['9h', '5d']","['5s', '8d']","['Ad', '3d', '8h']",,,100,100
42,Turn,0,-580,580,CHECK,0,"['9h', '5d']","['5s', '8d']","['Ad', '3d', '8h', '4s']",,,100,100
42,Turn,1,-580,580,CHECK,0,"['9h', '5d']","['5s', '8d']","['Ad', '3d', '8h', '4s']",,,100,100
42,River,0,-580,580,CHECK,0,"['9h', '5d']","['5s', '8d']","['Ad', '3d', '8h', '4s', '7d']",,,100,100
42,River,1,-580,580,CHECK,0,"['9h', '5d']","['5s', '8d']","['Ad', '3d', '8h', '4s', '7d']",,,100,100
43,Pre-Flop,1,-680,680,CALL,0,"['7s', '9h']","['7h', '8d']","['5s', 'As']",,,1,1
43,Pre-Flop,0,-680,680,RAISE,98,"['7s', '9h']","['7h', '8d']","['5s', 'As']",,,2,2
43,Pre-Flop,1,-680,680,CALL,0,"['7s', '9h']","['7h', '8d']","['5s', 'As']",,,2,2
43,Flop,1,-680,680,CHECK,0,"['7s', '9h']","['7h', '8d']","['5s', 'As', '5d']",,,100,100
43,Flop,0,-680,680,CHECK,0,"['7s', '9h']","['7h', '8d']","['5s', 'As', '5d']",,,100,100
43,Turn,1,-680,680,CHECK,0,"['7s', '9h']","['7h', '8d']","['5s', 'As', '5d', '6h']",,,100,100
43,Turn,0,-680,680,CHECK,0,"['7s', '9h']","['7h', '8d']","['5s', 'As', '5d', '6h']",,,100,100
43,River,1,-680,680,CHECK,0,"['7s', '9h']","['7h', '8d']","['5s', 'As', '5d', '6h', '8s']",,,100,100
43,River,0,-680,680,CHECK,0,"['7s', '9h']","['7h', '8d']","['5s', 'As', '5d', '6h', '8s']",,,100,100
44,Pre-Flop,0,-580,580,RAISE,98,"['6d', '4s']","['7h', '2d']","['6h', '3s']",,,1,1
44,Pre-Flop,1,-580,580,DISCARD,0,"['6d', '4s']","['7h', '2d']","['6h', '3s']",,,2,2
44,Pre-Flop,1,-580,580,FOLD,0,"['6d', '4s']","['7h', '3d']","['6h', '3s']",,2d,2,2
45,Pre-Flop,1,-578,578,CALL,0,"['9s', '5h']","['6s', '3d']","['4s', '5d']",,,1,1
45,Pre-Flop,0,-578,578,RAISE,98,"['9s', '5h']","['6s', '3d']","['4s', '5d']",,,2,2
45,Pre-Flop,1,-578,578,DISCARD,0,"['9s', '5h']","['6s', '3d']","['4s', '5d']",,,2,2
45,Pre-Flop,1,-578,578,FOLD,0,"['9s', '5h']","['6s', 'Ad']","['4s', '5d']",,3d,2,2
46,Pre-Flop,0,-576,576,RAISE,98,"['3h', '8s']","['6s', '7h']","['7s', '6d']",,,1,1
46,Pre-Flop,1,-576,576,CALL,0,"['3h', '8s']","['6s', '7h']","['7s', '6d']",,,2,2
46,Flop,0,-576,576,CHECK,0,"['3h', '8s']","['6s', '7h']","['7s', '6d', '2h']",,,100,100
46,Flop,1,-576,576,CHECK,0,"['3h', '8s']","['6s', '7h']","['7s', '6d', '2h']",,,100,100
46,Turn,0,-576,576,CHECK,0,"['3h', '8s']","['6s', '7h']","['7s', '6d', '2h', '6h']",,,100,100
46,Turn,1,-576,576,CHECK,0,"['3h', '8s']","['6s', '7h']","['7s', '6d', '2h', '6h']",,,100,100
46,River,0,-576,576,CHECK,0,"['3h', '8s']","['6s', '7h']","['7s', '6d', '2h', '6h', '8d']",,,100,100
46,River,1,-576,576,CHECK,0,"['3h', '8s']","['6s', '7h']","['7s', '6d', '2h', '6h', '8d']",,,100,100
47,Pre-Flop,1,-676,676,CALL,0,"['2s', '9h']","['2d', '9s']","['6h', 'Ah']",,,1,1
47,Pre-Flop,0,-676,676,RAISE,98,"['2s', '9h']","['2d', '9s']","['6h', 'Ah']",,,2,2
47,Pre-Flop,1,-676,676,DISCARD,0,"['2s', '9h']","['2d', '9s']","['6h', 'Ah']",,,2,2
47,Pre-Flop,1,-676,676,CALL,0,"['2s', '9h']","['As', '9s']","['6h', 'Ah']",,2d,2,2
47,Flop,1,-676,676,CHECK,0,"['2s', '9h']","['As', '9s']","['6h', 'Ah', '4s']",,2d,100,100
47,Flop,0,-676,676,CHECK,0,"['2s', '9h']","['As', '9s']","['6h', 'Ah', '4s']",,2d,100,100
47,Turn,1,-676,676,CHECK,0,"['2s', '9h']","['As', '9s']","['6h', 'Ah', '4s', '6d']",,2d,100,100
47,Turn,0,-676,676,CHECK,0,"['2s', '9h']","['As', '9s']","['6h', 'Ah', '4s', '6d']",,2d,100,100
47,River,1,-676,676,CHECK,0,"['2s', '9h']","['As', '9s']","['6h', 'Ah', '4s', '6d', '7s']",,2d,100,100
47,River,0,-676,676,CHECK,0,"['2s', '9h']","['As', '9s']","['6h', 'Ah', '4s', '6d', '7s']",,2d,100,100
48,Pre-Flop,0,-776,776,RAISE,98,"['7h', '6h']","['5d', '8d']","['4h', '7s']",,,1,1
48,Pre-Flop,1,-776,776,CALL,0,"['7h', '6h']","['5d', '8d']","['4h', '7s']",,,2,2
48,Flop,0,-776,776,CHECK,0,"['7h', '6h']","['5d', '8d']","['4h', '7s', '3h']",,,100,100
48,Flop,1,-776,776,CHECK,0,"['7h', '6h']","['5d', '8d']","['4h', '7s', '3h']",,,100,100
48,Turn,0,-776,776,CHECK,0,"['7h', '6h']","['5d', '8d']","['4h', '7s', '3h', '3s']",,,100,100
48,Turn,1,-776,776,CHECK,0,"['7h', '6h']","['5d', '8d']","['4h', '7s', '3h', '3s']",,,100,100
48,River,0,-776,776,CHECK,0,"['7h', '6h']","['5d', '8d']","['4h', '7s', '3h', '3s', '2s']",,,100,100
48,River,1,-776,776,CHECK,0,"['7h', '6h']","['5d', '8d']","['4h', '7s', '3h', '3s', '2s']",,,100,100
49,Pre-Flop,1,-676,676,CALL,0,"['3h', '6h']","['8d', '2h']","['3d', '7d']",,,1,1
49,Pre-Flop,0,-676,676,RAISE,98,"['3h', '6h']","['8d', '2h']","['3d', '7d']",,,2,2
49,Pre-Flop,1,-676,676,DISCARD,0,"['3h', '6h']","['8d', '2h']","['3d', '7d']",,,2,2
49,Pre-Flop,1,-676,676,FOLD,0,"['3h', '6h']","['6s', '2h']","['3d', '7d']",,8d,2,2
50,Pre-Flop,0,-674,674,RAISE,98,"['9h', '7h']","['3s', '2s']","['4d', '4h']",,,1,1
50,Pre-Flop,1,-674,674,DISCARD,0,"['9h', '7h']","['3s', '2s']","['4d', '4h']",,,2,2
50,Pre-Flop,1,-674,674,FOLD,0,"['9h', '7h']","['3s', 'Ad']","['4d', '4h']",,2s,2,2
51,Pre-Flop,1,-672,672,CALL,0,"['6h', '3s']","['5s', '8d']","['9s', '6d']",,,1,1
51,Pre-Flop,0,-672,672,RAISE,98,"['6h', '3s']","['5s', '8d']","['9s', '6d']",,,2,2
51,Pre-Flop,1,-672,672,CALL,0,"['6h', '3s']","['5s', '8d']","['9s', '6d']",,,2,2
51,Flop,1,-672,672,CHECK,0,"['6h', '3s']","['5s', '8d']","['9s', '6d', '8h']",,,100,100
51,Flop,0,-672,672,CHECK,0,"['6h', '3s']","['5s', '8d']","['9s', '6d', '8h']",,,100,100
51,Turn,1,-672,672,CHECK,0,"['6h', '3s']","['5s', '8d']","['9s', '6d', '8h', '2d']",,,100,100
51,Turn,0,-672,672,CHECK,0,"['6h', '3s']","['5s', '8d']","['9s', '6d', '8h', '2d']",,,100,100
51,River,1,-672,672,CHECK,0,"['6h', '3s']","['5s', '8d']","['9s', '6d', '8h', '2d', 'Ad']",,,100,100
51,River,0,-672,672,CHECK,0,"['6h', '3s']","['5s', '8d']","['9s', '6d', '8h', '2d', 'Ad']",,,100,100
52,Pre-Flop,0,-772,772,RAISE,98,"['7d', '8d']","['8s', '2s']","['6d', 'Ad']",,,1,1
52,Pre-Flop,1,-772,772,DISCARD,0,"['7d', '8d']","['8s', '2s']","['6d', 'Ad']",,,2,2
52,Pre-Flop,1,-772,772,CALL,0,"['7d', '8d']","['8s', '9s']","['6d', 'Ad']",,2s,2,2
52,Flop,0,-772,772,CHECK,0,"['7d', '8d']","['8s', '9s']","['6d', 'Ad', '4s']",,2s,100,100
52,Flop,1,-772,772,CHECK,0,"['7d', '8d']","['8s', '9s']","['6d', 'Ad', '4s']",,2s,100,100
52,Turn,0,-772,772,CHECK,0,"['7d', '8d']","['8s', '9s']","['6d', 'Ad', '4s', '8h']",,2s,100,100
52,Turn,1,-772,772,CHECK,0,"['7d', '8d']","['8s', '9s']","['6d', 'Ad', '4s', '8h']",,2s,100,100
52,River,0,-772,772,CHECK,0,"['7d', '8d']","['8s', '9s']","['6d', 'Ad', '4s', '8h', '3h']",,2s,100,100
52,River,1,-772,772,CHECK,0,"['7d', '8d']","['8s', '9s']","['6d', 'Ad', '4s', '8h', '3h']",,2s,100,100
53,Pre-Flop,1,-872,872,RAISE,2,"['5h', '6s']","['7d', '5d']","['9h', '9d']",,,1,1
53,Pre-Flop,0,-872,872,RAISE,96,"['5h', '6s']","['7d', '5d']","['9h', '9d']",,,2,2
53,Pre-Flop,1,-872,872,CALL,0,"['5h', '6s']","['7d', '5d']","['9h', '9d']",,,4,4
53,Flop,1,-872,872,CHECK,0,"['5h', '6s']","['7d', '5d']","['9h', '9d', '7s']",,,100,100
53,Flop,0,-872,872,CHECK,0,"['5h', '6s']","['7d', '5d']","['9h', '9d', '7s']",,,100,100
53,Turn,1,-872,872,CHECK,0,"['5h', '6s']","['7d', '5d']","['9h', '9d', '7s', '3s']",,,100,100
53,Turn,0,-872,872,CHECK,0,"['5h', '6s']","['7d', '5d']","['9h', '9d', '7s', '3s']",,,100,100
53,River,1,-872,872,CHECK,0,"['5h', '6s']","['7d', '5d']","['9h', '9d', '7s', '3s', '3h']",,,100,100
53,River,0,-872,872,CHECK,0,"['5h', '6s']","['7d', '5d']","['9h', '9d', '7s', '3s', '3h']",,,100,100
54,Pre-Flop,0,-972,972,RAISE,98,"['9d', '3s']","['4d', '7h']","['3d', '7d']",,,1,1
54,Pre-Flop,1,-972,972,DISCARD,0,"['9d', '3s']","['4d', '7h']","['3d', '7d']",,,2,2
54,Pre-Flop,1,-972,972,CALL,0,"['9d', '3s']","['6h', '7h']","['3d', '7d']",,4d,2,2
54,Flop,0,-972,972,CHECK,0,"['9d', '3s']","['6h', '7h']","['3d', '7d', '2h']",,4d,100,100
54,Flop,1,-972,972,CHECK,0,"['9d', '3s']","['6h', '7h']","['3d', '7d', '2h']",,4d,100,100
54,Turn,0,-972,972,CHECK,0,"['9d', '3s']","['6h', '7h']","['3d', '7d', '2h', '6s']",,4d,100,100
54,Turn,1,-972,972,CHECK,0,"['9d', '3s']","['6h', '7h']","['3d', '7d', '2h', '6s']",,4d,100,100
54,River,0,-972,972,CHECK,0,"['9d', '3s']","['6h', '7h']","['3d', '7d', '2h', '6s', '8s']",,4d,100,100
54,River,1,-972,972,CHECK,0,"['9d', '3s']","['6h', '7h']","['3d', '7d', '2h', '6s', '8s']",,4d,100,100
55,Pre-Flop,1,-1072,1072,CALL,0,"['5h', '2s']","['6s', '9h']","['6h', '7d']",,,1,1
55,Pre-Flop,0,-1072,1072,RAISE,98,"['5h', '2s']","['6s', '9h']","['6h', '7d']",,,2,2
55,Pre-Flop,1,-1072,1072,CALL,0,"['5h', '2s']","['6s', '9h']","['6h', '7d']",,,2,2
55,Flop,1,-1072,1072,CHECK,0,"['5h', '2s']","['6s', '9h']","['6h', '7d', '8h']",,,100,100
55,Flop,0,-1072,1072,CHECK,0,"['5h', '2s']","['6s', '9h']","['6h', '7d', '8h']",,,100,100
55,Turn,1,-1072,1072,CHECK,0,"['5h', '2s']","['6s', '9h']","['6h', '7d', '8h', '7s']",,,100,100
55,Turn,0,-1072,1072,CHECK,0,"['5h', '2s']","['6s', '9h']","['6h', '7d', '8h', '7s']",,,100,100
55,River,1,-1072,1072,CHECK,0,"['5h', '2s']","['6s', '9h']","['6h', '7d', '8h', '7s', '8d']",,,100,100
55,River,0,-1072,1072,CHECK,0,"['5h', '2s']","['6s', '9h']","['6h', '7d', '8h', '7s', '8d']",,,100,100
56,Pre-Flop,0,-1172,1172,RAISE,98,"['8h', '3s']","['8s', '4h']","['Ad', '6d']",,,1,1
56,Pre-Flop,1,-1172,1172,DISCARD,0,"['8h', '3s']","['8s', '4h']","['Ad', '6d']",,,2,2
56,Pre-Flop,1,-1172,1172,FOLD,0,"['8h', '3s']","['8s', '3d']","['Ad', '6d']",,4h,2,2
57,Pre-Flop,1,-1170,1170,CALL,0,"['3h', 'As']","['4s', '4h']","['9s', '2h']",,,1,1
57,Pre-Flop,0,-1170,1170,RAISE,98,"['3h', 'As']","['4s', '4h']","['9s', '2h']",,,2,2
57,Pre-Flop,1,-1170,1170,CALL,0,"['3h', 'As']","['4s', '4h']","['9s', '2h']",,,2,2
57,Flop,1,-1170,1170,CHECK,0,"['3h', 'As']","['4s', '4h']","['9s', '2h', '3s']",,,100,100
57,Flop,0,-1170,1170,CHECK,0,"['3h', 'As']","['4s', '4h']","['9s', '2h', '3s']",,,100,100
57,Turn,1,-1170,1170,CHECK,0,"['3h', 'As']","['4s', '4h']","['9s', '2h', '3s', '8s']",,,100,100
57,Turn,0,-1170,1170,CHECK,0,"['3h', 'As']","['4s', '4h']","['9s', '2h', '3s', '8s']",,,100,100
57,River,1,-1170,1170,CHECK,0,"['3h', 'As']","['4s', '4h']","['9s', '2h', '3s', '8s', '8d']",,,100,100
57,River,0,-1170,1170,CHECK,0,"['3h', 'As']","['4s', '4h']","['9s', '2h', '3s', '8s', '8d']",,,100,100
58,Pre-Flop,0,-1270,1270,RAISE,98,"['7s', '9d']","['4d', '7d']","['8s', '3h']",,,1,1
58,Pre-Flop,1,-1270,1270,DISCARD,0,"['7s', '9d']","['4d', '7d']","['8s', '3h']",,,2,2
58,Pre-Flop,1,-1270,1270,FOLD,0,"['7s', '9d']","['4s', '7d']","['8s', '3h']",,4d,2,2
59,Pre-Flop,1,-1268,1268,RAISE,3,"['4d', '4s']","['7d', '9d']","['3h', '5d']",,,1,1
59,Pre-Flop,0,-1268,1268,RAISE,95,"['4d', '4s']","['7d', '9d']","['3h', '5d']",,,2,2
59,Pre-Flop,1,-1268,1268,CALL,0,"['4d', '4s']","['7d', '9d']","['3h', '5d']",,,5,5
59,Flop,1,-1268,1268,CHECK,0,"['4d', '4s']","['7d', '9d']","['3h', '5d', '3s']",,,100,100
59,Flop,0,-1268,1268,CHECK,0,"['4d', '4s']","['7d', '9d']","['3h', '5d', '3s']",,,100,100
59,Turn,1,-1268,1268,CHECK,0,"['4d', '4s']","['7d', '9d']","['3h', '5d', '3s', '9h']",,,100,100
59,Turn,0,-1268,1268,CHECK,0,"['4d', '4s']","['7d', '9d']","['3h', '5d', '3s', '9h']",,,100,100
